id,question_id,choice_text,is_correct,created_at
849,212,Double quotes are preferred because they take up less memory than single quotes.,false,
850,213,The str function in Python converts any value to its string representation.,true,
851,213,The str function in Python converts a string to an integer.,false,
852,213,The str function in Python returns the length of a string.,false,
853,213,The str function in Python creates a list of characters from a string.,false,
854,214,Using double quotes prevents all types of syntax errors in any code.,false,
855,214,Using double quotes around string literals prevents syntactical issues when the string contains apostrophes.,true,
856,214,Double quotes improve the performance of string operations.,false,
857,214,Double quotes make strings immutable in memory.,false,
858,215,The str function is useful when you want to modify a string's length by padding.,false,
859,215,The str function is useful when you want to convert a string to a number.,false,
860,215,The str function is useful when you need to find a substring within a string.,false,
861,215,The str function is useful when you need to construct strings that include various embedded values.,true,
862,216,String methods are special operators used to concatenate strings and are invoked using parentheses.,false,
863,216,String methods are global functions for strings accessed without any special syntax.,false,
864,216,String methods are functions that operate on strings and are called by placing a dot after a string followed by the method name.,true,
865,216,String methods are attributes of a string object and accessed using square brackets.,false,
866,217,"The 'replace' method checks for substring presence and returns a boolean, requiring no arguments.",false,
867,217,The 'replace' method removes all whitespace from a string and requires a single boolean argument.,false,
868,217,The 'replace' method is used to replace all instances of a specified substring within a string and requires two arguments: the substring to be replaced and the replacement string.,true,
869,217,"The 'replace' method modifies the original string by appending another string to it, requiring only one argument.",false,
870,218,"String methods can be used on variables that are bound to string values, not just directly on string literals.",true,
871,218,String methods can be used exclusively on numeric values.,false,
872,218,"String methods can be used on any type of variable, regardless of its content.",false,
873,218,String methods can only be used directly on string literals.,false,
874,219,The string method alters a copy of the original string in place.,false,
875,219,The original string is permanently changed.,false,
876,219,The original string and the new string coexist in memory permanently.,false,
877,219,"Invoking a string method does not alter the original string; instead, it returns a new string with the changes applied.",true,
878,220,"In Python, a method is a special type of variable that stores data.",false,
879,220,"In Python, a method is a built-in feature of the programming language for data storage.",false,
880,220,"In Python, a method is a standalone function that operates independently of any object.",false,
881,220,"In Python, a method is a function that is associated with an object.",true,
882,221,"No, methods apply only to numerical and string objects in Python.",false,
883,221,"Yes, only string objects have methods in Python.",false,
884,221,Methods are only applicable to immutable objects in Python.,false,
885,221,Methods are not unique to string objects; other types of objects in Python can also have methods.,true,
886,222,The string 'ingrain' is an example of a string value assigned to an object.,true,
887,222,The boolean true is an example of a string value assigned to an object.,false,
888,222,The number 42 is an example of a string value assigned to an object.,false,
889,222,"The array [1, 2, 3] is an example of a string value assigned to an object.",false,
890,223,Understanding how to use methods is fundamental because they make Python code run faster.,false,
891,223,Understanding how to use methods is fundamental because they allow Python to automatically update.,false,
892,223,"Understanding how to use methods is fundamental because they apply to many different types of objects in Python, not just strings.",true,
893,223,Understanding how to use methods is fundamental because they only apply to string objects in Python.,false,
894,224,Boolean values in Python often result from syntax errors in the code.,false,
895,224,"Boolean values in Python often result from the use of comparison operators, indicating whether a comparison is valid.",true,
896,224,Boolean values in Python often result from the assignment of string values.,false,
897,224,Boolean values in Python often result from arithmetic operations like addition and subtraction.,false,
898,225,"Comparison operators in Python include increment (++), decrement (--), multiply and assign (*=), and bitwise or (|=).",false,
899,225,"Comparison operators in Python include logical AND (and), logical OR (or), logical NOT (not), and XOR (^).",false,
900,225,"Comparison operators in Python include plus (+), minus (-), multiply (*), and divide (/).",false,
901,225,"Comparison operators in Python include less than (<), greater than (>), less than or equal (<=), greater than or equal (>=), equal (==), and not equal (!=).",true,
902,226,An expression with multiple comparisons is True if none of the comparisons evaluate to False.,false,
903,226,An expression with multiple comparisons is True if comparisons occur in an odd number of instances.,false,
904,226,An expression with multiple comparisons is True only if all individual comparisons evaluate to True.,true,
905,226,An expression with multiple comparisons is True if at least one comparison evaluates to True.,false,
906,227,"The expression '2 < 3' will evaluate to True, while '2 < 2' will be False because it is not true that 2 is less than 2.",true,
907,227,The expression '2 < 3' will evaluate to True for both because less than means 'fewer or equal'.,false,
908,227,"The expression '2 < 3' will evaluate to False, while '2 < 2' will also be False because less than only applies to unequal numbers.",false,
909,227,"The expression '2 < 3' will evaluate to False, while '2 < 2' will be True because it is true that 2 is equal to 2.",false,
910,228,"In Python, operators like '==' check if two values are equal, and '!=' checks if they are not equal.",true,
911,228,"In Python, operators like '==' are used to assign values, and '!=' is used to negate values.",false,
912,228,"In Python, operators like '==' check if two values are identical objects, and '!=' checks if they are not identical objects.",false,
913,228,"In Python, operators like '==' check if two values are both numeric, and '!=' checks if they are both strings.",false,
914,229,Numbers in numerical comparisons are equal unless otherwise stated.,false,
915,229,"In numerical comparisons, the difference between two numbers determines which is less.",false,
916,229,"In numerical comparisons, a smaller number is considered less than a larger number.",true,
917,229,A larger number is considered less than a smaller number.,false,
918,230,"For strings, comparison is done using string length.",false,
919,230,"For strings, comparison is alphabetical, similar to the order in a dictionary.",true,
920,230,"For strings, comparison is conducted based on the frequency of vowels.",false,
921,230,"For strings, comparison is done numerically based on character ASCII values.",false,
922,231,A shorter string is considered less than a longer string if the longer string begins with the shorter string.,true,
923,231,A shorter string is considered equal to a longer string if they share the same first letter.,false,
924,231,A shorter string is always considered greater than a longer string.,false,
925,231,A shorter string is considered greater than a longer string if it contains more vowels.,false,
926,232,By consulting a mathematical table and cross-referencing the values.,false,
927,232,Simply assuming the relationship holds true for all possible values.,false,
928,232,Using a computer algorithm to predict outcomes instantaneously.,false,
929,232,"To verify numerical comparison, one can substitute different values of x and y and observe the relationship.",true,
